id;latitude;longitude;track_id;time
55;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:29
56;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:29
57;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:29
58;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:29
59;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:29
60;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:29
61;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:30
62;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:30
63;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:30
64;-10.9416974315862;-37.0507029806928;1;13.09.2014 07:30
65;-10.9414732738477;-37.0505875545648;1;13.09.2014 07:30
66;-10.9413822594917;-37.0501867793554;1;13.09.2014 07:30
67;-10.9416643981633;-37.0497713582489;1;13.09.2014 07:30
68;-10.941952547707;-37.0493938857767;1;13.09.2014 07:30
69;-10.942281490734;-37.0489806944703;1;13.09.2014 07:30
70;-10.9427139552684;-37.048418462543;1;13.09.2014 07:30
71;-10.9431659277627;-37.0478404749664;1;13.09.2014 07:30
72;-10.9436276323061;-37.0473842152565;1;13.09.2014 07:31
73;-10.9441918710808;-37.0469297081541;1;13.09.2014 07:31
74;-10.9448888658677;-37.0464590382433;1;13.09.2014 07:31
75;-10.9454369552429;-37.0461909219212;1;13.09.2014 07:31
76;-10.9456515766134;-37.0461198859602;1;13.09.2014 07:31
77;-10.9456515766134;-37.0461198859602;1;13.09.2014 07:31
78;-10.9456515766134;-37.0461198859602;1;13.09.2014 07:31
79;-10.9457544131546;-37.0461003641493;1;13.09.2014 07:31
80;-10.9460552569933;-37.0459846893752;1;13.09.2014 07:31
81;-10.9463325071577;-37.0458771417091;1;13.09.2014 07:31
82;-10.9467795711905;-37.0457245873062;1;13.09.2014 07:32
83;-10.9470511943627;-37.0456852790102;1;13.09.2014 07:32
84;-10.9470851028346;-37.0457684313181;1;13.09.2014 07:32
85;-10.9470853174565;-37.0457828606557;1;13.09.2014 07:32
86;-10.9470853174565;-37.0457828606557;1;13.09.2014 07:32
87;-10.9470853174565;-37.0457828606557;1;13.09.2014 07:32
88;-10.9470853174565;-37.0457828606557;1;13.09.2014 07:32
89;-10.9470853174565;-37.0457828606557;1;13.09.2014 07:32
90;-10.9470853174565;-37.0457828606557;1;13.09.2014 07:32
